5.36E-112,1.30E-14,1,1,1.00E-29,9.09091E+13,1,1.00E-15,1, Åö,1,1
5.67E-113,4.54545E+13,1,9.09091E+13,1.00E-43,1.00E-14,9.09091E+13,1,1, Åö,1,0
6.60E-226,1.34E+70,1,4.13E+41,1.00E-102,1.00E-43,1.00E-29,1.00E-14,1.00E-14, Åö,1,1
6.61E-28,1,1,1,1,1,1,1,1, Åö,1,1
1.09E-55,1,1,1,1,1,5E+13,1,1, Åö,1,0
2.01E+55,1,1,1,1,3.22581E+13,1,5E+13,1.00E-14, Åö,0,1
6.12E-112,1.00E-14,1,1,1,4.54545E+27,1.00E-28,1.00E-28,1.00E-14, Åö,1,1
3.41E-57,3.0303E+13,1,1,1,1,1,1.10E-14,1E+15, Åö,1,1
5.15E-127,2.42E-28,3.50E-14,1.20E-14,3.22581E+13,1.00E-15,9.09091E+13,1.00E-29,1.00E-14, Åö,1,0
2.66E-114,8.33333E+27,3.22581E+13,1E+15,1,1.00E-28,1.00E-15,1,1E+15, Åö,1,0
1.18E-254,3.44E+84,1.13E+41,9.09E+43,4.54545E+27,1.00E+72,1.00E+44,1E+15,1, Åö,1,1
1.00E-57,2.30E-14,1,1,1,1,1,1,1, Åö,1,1
2.42E-127,7.57576E+27,1,9.09091E+13,1,1,1,1,1, Åö,1,0
2.20E-128,9.09E+28,1,9.09091E+27,1,1,1,1,1E+15, Åö,1,1
4.16E+282,8.26E+84,1,1.00E-57,1E+15,1,1E+15,1E+15,1, Åö,0,1
2.42E-143,1.10E-44,9.09091E+13,1.00E+15,1,1,1,1,1, Åö,1,0
4.05E+298,3.42E+100,1.47E+42,1.00E-58,1.00E-28,1,1,1,1, Åö,0,0
8.537668192061488286319240786E+314,4.84E-101,4.13E+41,1.00E+87,1.00E-15,1,1,1,1, Åö,0,1
5.782942003521313884423199835E-658,1.76E+272,4.70E+98,1.00E-189,1.00E-87,1.00E-15,1,1,1, Åö,0,1
1E+15,1,1,1,1,1,1,1,1, Åö,0,0
1.20E-43,1,1,1,1,1,1.10E-14,1,1, Åö,1,1
1.00E-43,5.00E-14,1,1,1,1.30E-14,1,1.10E-14,1.00E-14, Åö,1,0
1.10E-100,4.00E-28,1,1,1,4.55E+28,1.00E+29,1.00E+29,1E+15, Åö,1,0
1.00E+58,1.10E-14,1,1,1,1,1,1,1.00E-14, Åö,0,0
4.54E+127,3.42E-42,1,1,1.30E-14,1.00E-14,5.00E+14,1.00E-14,1, Åö,0,0
1.00E-130,1.55E-56,1,1,1,1.00E+29,1.00E-14,5.00E+14,1E+15, Åö,1,0
2.20E-273,4.03E-113,4.54545E+13,1,4.55E+28,1.00E+73,1.00E+44,1.00E+30,1E+15, Åö,1,0
1.00E-58,3.10E-28,1,1,1,1,1,1,1, Åö,1,1
1.00E-132,2.20E-56,1,1,2.20E-14,1,1,1E+15,1E+15, Åö,1,1
1.00E-129,1.51E-70,2.20E-14,3.50E-14,1.00E-14,1,2.00E-15,1,1E+15, Åö,1,1
1.22E-287,4.44E-141,8.33333E+27,3.4965E+27,2.50E+42,1,1.00E-30,1.00E-15,1, Åö,1,1
1.00E+159,1.00E-57,8.33333E+13,1,9.00901E+27,2.20E-14,1,1,1.00E-14, Åö,0,1
2.200000200000006842022620000E-328,4.55E+127,9.09E+28,1,9.90E+56,2.50E+28,1,1.00E-14,1, Åö,0,1
1.000000000004403200000000484E-333,9.80E+155,9.09E+43,1.61E+28,1.00E-58,9.90099E+27,5E+13,1,1.00E-14, Åö,0,0
2.272727272727015431818181845E+677, 4.937284000000025673876800000E-343,2.07E+100,1.14E+57,1.00E-131,1.00E-58,1.00E-28,1.00E-14,1, Åö,0,0
1.00E+57,1.00E-15,1,1,1,1,1,1,1, Åö,0,1
1.00E-128,1.00E-43,1.00E-14,1,1,1,1,1.00E-14,1.00E-14, Åö,1,0
1.00E-129,1.00E+58,1.10E-14,1,1,1,1,1,1, Åö,1,0
1.00E-287,1.00E-130,1.22E-56,4.54545E+13,1,1,1.00E+14,1,1, Åö,1,0
1.00E+158,1.00E-58,1.10E-28,1,1,1,1,1,1, Åö,0,1
1.000000000000112000000000001E-346,1.00E-129,1.11E-70,1E+14,4.54545E+13,9.09091E+13,1,1E+15,1E+15, Åö,0,0
1.000000000000011000000000000E-331,1.00E-159,1.00E+57,9.09091E+13,1,1E+14,9.09091E+13,1,1.00E-14, Åö,0,0
1.000000000000012000000000000E-720, 9.999999999999968000000000000E+332,1.02E-156,2.27E+56,2.50E+28,1.00E+43,1.00E+29,1.00E+14,1, Åö,0,0
9.90E+170,1.00E-71,1.00E-15,1.00E-14,1,1,1,5E+13,1.00E-14, Åö,0,1
9.999999999999999000000000000E+343,1.00E-158,1.00E-58,1.11E-42,1,1,5E+13,1.00E-28,1.00E-14, Åö,0,0
1.000000000000000000000000011E-362,1.00E-188,1.00E-58,1.01E-42,1,4.54545E+13,1,1,1, Åö,0,0
1.100000000000000000000000000E-750, 1.000000000000001000000000000E-389,1.00E+159,1.02E-99,9.09091E+13,2.50E+28,1.00E-28,1,1, Åö,0,1
1E+387,1.00E+173,1.00E-87,1.00E-43,1.00E-14,1,1,5.00E+14,1E+15, Åö,0,1
1E-808, 1E-362,1.00E-188,1.00E+101,1.01E-42,1,5.00E+14,1.00E+30,1E+15, Åö,0,1
1E+822, 1E-421,1.00E-189,1.00E-101,1.00E+43,1.01E-28,1,1,1, Åö,0,1
1.000000000000000000000000000E+1709, 1.000000000000000000000000000E+887, 1.000000000000000000000000000E+421,1.00E+232,1.00E+101,1.00E+58,1.00E+30,1,1, Åö,0,0
